timestamp,weather_condition,road_condition,location_type,day_of_week,time_of_day,traffic_density,speed_limit,visibility_meters,temperature_celsius,accident_occurred
2023-04-08 16:20:29.150004,rain,wet,highway,Saturday,16,10,25,419,0.7309218104345856,0
2025-03-27 13:35:32.150004,rain,wet,residential,Thursday,13,1,55,566,17.231749369816434,0
2023-01-09 05:09:53.150004,clear,dry,intersection,Monday,5,1,30,8853,-2.6281781838733886,0
2022-11-06 04:26:37.150004,clear,dry,intersection,Sunday,4,2,25,5676,30.872189321845823,0
2024-01-10 01:26:25.150004,clear,snowy,intersection,Wednesday,1,2,40,8802,1.2790123622813034,0
2024-01-07 02:49:17.150004,rain,wet,rural,Sunday,2,2,30,1419,19.902751376982284,1
2024-10-06 21:36:23.150004,clear,dry,highway,Sunday,21,8,65,6934,-3.7487250540053214,0
2023-07-18 00:37:16.150004,clear,wet,highway,Tuesday,0,3,55,2861,38.92265741071631,0
2023-05-05 16:16:23.150004,clear,dry,intersection,Friday,16,7,45,1660,12.728772944682358,0
2022-08-25 17:56:02.150004,clear,dry,highway,Thursday,17,7,65,8916,31.108567037940723,0
2023-04-12 07:48:12.150004,clear,dry,intersection,Wednesday,7,8,45,98,28.432391782499188,0
2022-12-17 02:33:22.150004,rain,wet,intersection,Saturday,2,2,25,1183,25.684652357283944,1
2022-12-24 10:49:26.150004,clear,dry,highway,Saturday,10,5,25,1952,31.36824356023049,0
2022-08-27 14:42:51.150004,clear,dry,highway,Saturday,14,3,40,4772,-4.976819567014709,0
2022-11-29 10:05:13.150004,rain,wet,intersection,Tuesday,10,9,40,883,23.92485987359811,1
2024-09-01 23:05:15.150004,rain,wet,residential,Sunday,23,9,55,1972,3.291361763689057,1
2024-08-02 03:20:59.150004,clear,dry,rural,Friday,3,3,45,7119,29.29358320332949,0
2022-11-21 07:47:27.150004,clear,icy,highway,Monday,7,9,65,4361,37.84343799239444,1
2023-10-11 21:07:08.150004,clear,dry,residential,Wednesday,21,1,35,8471,35.07447649213479,0
2023-01-16 04:54:26.150004,snow,icy,rural,Monday,4,2,65,786,-4.2523888763166955,1
2024-12-19 21:35:57.150004,clear,dry,residential,Thursday,21,2,70,6516,8.47762103364105,0
2024-10-01 08:51:41.150004,snow,icy,highway,Tuesday,8,7,40,131,8.21613785987999,1
2024-10-22 10:22:50.150004,rain,wet,residential,Tuesday,10,2,45,1218,-3.8851866820234697,0
2024-01-18 02:03:26.150004,clear,dry,intersection,Thursday,2,3,65,1735,-5.0936973326586275,1
2023-01-13 22:08:32.150004,clear,wet,highway,Friday,22,1,65,9552,9.244506748459084,0
2022-08-03 16:47:24.150004,clear,dry,intersection,Wednesday,16,7,40,8189,39.60357752482557,0
2022-06-23 14:06:34.150004,clear,wet,intersection,Thursday,14,5,70,5183,18.447132553313757,1
2023-01-30 14:02:34.150004,clear,dry,highway,Monday,14,10,65,8874,21.08908143021281,0
2023-10-30 01:53:13.150004,rain,wet,intersection,Monday,1,3,65,1959,13.550945500934116,1
2023-06-28 23:43:16.150004,fog,icy,residential,Wednesday,23,8,30,103,23.116527615201143,1
2023-11-01 04:27:27.150004,clear,dry,highway,Wednesday,4,1,70,8574,37.83310403723848,0
2024-05-11 13:14:56.150004,rain,wet,highway,Saturday,13,9,25,622,19.43489768071959,1
2022-05-09 19:05:19.150004,clear,dry,intersection,Monday,19,2,45,8748,-6.748077013940337,0
2022-11-14 15:08:47.150004,clear,icy,intersection,Monday,15,2,65,4262,14.64452845840993,0
2023-09-03 01:00:47.150004,clear,dry,highway,Sunday,1,2,40,992,39.637563662597564,1
2024-10-02 11:32:22.150004,rain,wet,rural,Wednesday,11,10,25,1921,9.370136029713166,0
2024-09-27 05:35:08.150004,snow,snowy,intersection,Friday,5,3,70,333,19.694061860723608,1
2024-08-11 05:26:39.150004,rain,dry,intersection,Sunday,5,2,65,1028,-4.66816182855915,1
2023-02-15 23:47:00.150004,clear,dry,rural,Wednesday,23,10,65,7521,-2.9409750631716545,0
2024-02-19 23:22:35.150004,clear,dry,intersection,Monday,23,10,35,2041,33.73407265769813,0
2023-02-25 10:11:58.150004,clear,dry,rural,Saturday,10,8,40,5440,5.017231412580573,0
2022-08-25 22:17:27.150004,clear,dry,highway,Thursday,22,7,45,9976,5.272563667729649,0
2025-01-10 04:21:14.150004,rain,wet,highway,Friday,4,3,30,942,9.36064980011641,1
2024-04-01 20:37:09.150004,rain,dry,highway,Monday,20,4,25,1333,38.32393364522613,1
2024-01-06 20:51:20.150004,rain,wet,intersection,Saturday,20,7,70,1186,-5.780475198156179,1
2025-01-25 19:12:58.150004,clear,wet,highway,Saturday,19,8,25,8668,30.938205127566746,0
2023-05-06 17:51:26.150004,clear,dry,rural,Saturday,17,8,30,5304,7.077893823299323,0
2023-11-06 06:55:17.150004,clear,dry,residential,Monday,6,6,45,9308,32.473401299273746,0
2022-10-17 20:54:46.150004,clear,dry,residential,Monday,20,3,55,2861,39.58778247522712,0
2023-08-02 07:03:57.150004,clear,dry,residential,Wednesday,7,10,70,883,7.433370510587391,0
2024-10-25 03:55:05.150004,rain,wet,intersection,Friday,3,3,35,1078,-3.532181689382238,1
2025-01-28 12:31:06.150004,rain,wet,residential,Tuesday,12,2,55,1323,-2.781225100853587,1
2023-12-21 22:44:41.150004,clear,dry,highway,Thursday,22,5,70,4304,27.937044547459294,0
2025-02-16 19:52:10.150004,clear,icy,residential,Sunday,19,5,65,9065,-2.7539223830931734,1
2022-09-10 21:50:45.150004,clear,dry,highway,Saturday,21,7,30,2568,3.0210784267318296,0
2022-06-15 05:13:27.150004,clear,dry,residential,Wednesday,5,3,35,3717,0.21991718310398767,0
2024-07-11 12:10:30.150004,rain,wet,rural,Thursday,12,6,45,1935,7.783928201549127,1
2023-06-19 01:28:46.150004,clear,icy,highway,Monday,1,3,40,1091,-6.2816712425156265,1
2023-06-13 01:52:31.150004,clear,dry,intersection,Tuesday,1,1,40,5162,32.8371241203629,0
2024-05-24 04:34:10.150004,clear,dry,highway,Friday,4,1,70,757,33.00731559004968,0
2024-05-29 22:02:38.150004,snow,dry,highway,Wednesday,22,9,70,310,10.646644924134488,1
2024-10-10 01:34:46.150004,clear,dry,residential,Thursday,1,3,55,1433,20.604378451173766,0
2025-04-11 04:34:18.150004,clear,dry,rural,Friday,4,2,45,1352,22.097578545215235,0
2025-03-21 08:27:51.150004,clear,dry,highway,Friday,8,8,35,7168,27.46290576729644,0
2023-08-16 14:59:04.150004,rain,dry,highway,Wednesday,14,1,70,932,16.034504377202556,0
2023-11-13 13:28:53.150004,fog,dry,residential,Monday,13,4,70,452,15.516802272084298,0
2023-07-21 03:04:26.150004,clear,dry,intersection,Friday,3,3,55,9805,21.565188866410544,0
2024-01-15 10:17:49.150004,snow,snowy,intersection,Monday,10,4,30,936,25.152419783493876,1
2024-02-01 23:00:40.150004,snow,snowy,rural,Thursday,23,7,55,249,7.334518851462587,1
2023-08-31 19:10:38.150004,snow,snowy,residential,Thursday,19,9,45,774,6.518523663440753,1
2022-10-03 09:38:01.150004,rain,wet,intersection,Monday,9,10,65,1617,3.485920204795459,0
2023-04-19 00:45:36.150004,rain,wet,intersection,Wednesday,0,1,45,854,17.442327765637426,1
2024-10-21 05:28:26.150004,clear,dry,residential,Monday,5,1,40,3284,8.007784477788618,0
2022-11-22 15:46:33.150004,rain,wet,residential,Tuesday,15,10,30,457,17.015663385381593,0
2024-07-16 13:01:16.150004,clear,wet,residential,Tuesday,13,1,40,468,10.299238291346079,0
2024-02-04 03:19:53.150004,rain,wet,intersection,Sunday,3,1,35,1468,31.836709127633043,1
2024-12-20 16:56:35.150004,clear,dry,rural,Friday,16,7,35,5637,-6.343488012726963,0
2022-05-09 20:39:43.150004,rain,wet,highway,Monday,20,3,25,1201,18.610529680233732,0
2023-06-14 20:33:23.150004,rain,wet,residential,Wednesday,20,9,45,1373,18.781187529359887,1
2023-04-27 16:56:33.150004,clear,dry,highway,Thursday,16,8,30,4652,9.185865526934993,0
2023-05-15 08:25:43.150004,rain,wet,intersection,Monday,8,9,30,823,11.051044728157159,1
2022-10-04 04:05:05.150004,clear,dry,rural,Tuesday,4,3,40,294,30.006568044146427,0
2025-03-16 13:38:19.150004,rain,wet,intersection,Sunday,13,1,55,298,4.033685513016742,1
2025-03-08 12:58:33.150004,clear,dry,intersection,Saturday,12,7,55,664,33.57018957130814,0
2024-04-26 04:46:00.150004,clear,icy,residential,Friday,4,3,40,299,34.817165206734664,1
2025-03-10 20:35:59.150004,snow,icy,residential,Monday,20,8,65,202,22.5309652201098,1
2024-04-26 08:40:16.150004,clear,wet,residential,Friday,8,8,55,9837,28.64288568540492,0
2024-05-05 16:02:35.150004,rain,wet,highway,Sunday,16,10,30,1946,20.64737641772442,1
2022-11-09 19:32:40.150004,clear,dry,highway,Wednesday,19,9,70,6021,16.26295568732958,0
2024-10-14 00:14:44.150004,clear,dry,rural,Monday,0,1,70,560,38.33388771251148,0
2024-03-14 19:10:59.150004,clear,dry,intersection,Thursday,19,2,70,6018,4.132748211373208,0
2022-08-12 19:17:47.150004,clear,dry,rural,Friday,19,3,40,4919,-2.292452667844394,0
2023-08-29 11:08:35.150004,clear,snowy,intersection,Tuesday,11,5,70,9607,4.374268157125764,0
2025-04-15 09:20:42.150004,clear,wet,residential,Tuesday,9,7,55,7555,20.731280418972258,0
2022-12-17 09:39:13.150004,clear,wet,intersection,Saturday,9,8,25,7697,-0.7408280949428168,0
2023-08-02 20:50:02.150004,clear,wet,highway,Wednesday,20,8,45,9165,35.440702161315706,0
2023-11-15 12:53:54.150004,fog,dry,rural,Wednesday,12,8,25,61,10.551220033269637,0
2024-04-30 16:49:08.150004,fog,dry,highway,Tuesday,16,8,55,430,32.49814391459218,1
2025-03-16 04:25:51.150004,clear,dry,residential,Sunday,4,3,35,2928,2.4618272264408354,0
2024-06-07 08:02:17.150004,rain,wet,residential,Friday,8,9,30,1449,5.658417754137377,0
2025-03-24 02:05:52.150004,clear,wet,residential,Monday,2,2,25,2176,-7.038830141375171,0
2023-12-21 08:30:46.150004,rain,wet,rural,Thursday,8,8,25,1012,2.888384609278697,0
2024-05-14 10:10:11.150004,rain,wet,highway,Tuesday,10,5,40,1665,14.51569094816507,1
2024-02-18 11:03:15.150004,snow,snowy,intersection,Sunday,11,3,40,247,37.306845886162115,1
2023-02-19 09:16:59.150004,clear,dry,intersection,Sunday,9,8,40,8139,9.445148694574911,0
2024-09-15 21:02:41.150004,rain,wet,intersection,Sunday,21,4,55,378,21.987193974167294,1
2023-03-30 08:10:14.150004,clear,wet,intersection,Thursday,8,7,65,1348,11.3855058734394,1
2024-11-21 00:21:41.150004,fog,dry,highway,Thursday,0,3,65,56,-7.660407461602938,1
2023-11-01 16:07:47.150004,clear,dry,intersection,Wednesday,16,8,70,7237,15.176631294835133,0
2022-12-30 13:53:36.150004,rain,dry,intersection,Friday,13,5,35,351,-6.704317664803957,0
2022-07-01 05:07:30.150004,rain,wet,intersection,Friday,5,2,25,1034,34.1849962298768,1
2022-09-07 17:16:45.150004,rain,wet,residential,Wednesday,17,7,45,781,27.651848097545695,0
2024-08-11 03:48:22.150004,clear,snowy,highway,Sunday,3,2,70,3095,8.932573562618309,0
2023-03-19 13:45:17.150004,snow,snowy,highway,Sunday,13,8,70,452,22.010933309564486,1
2023-06-10 10:30:57.150004,clear,dry,rural,Saturday,10,8,40,6766,-4.398592234333395,0
2024-04-04 23:46:33.150004,rain,wet,intersection,Thursday,23,2,35,764,25.12774934813254,0
2025-04-03 17:13:43.150004,clear,dry,rural,Thursday,17,9,55,6583,31.136620449573478,0
2024-04-08 18:11:53.150004,clear,dry,residential,Monday,18,7,70,2777,31.087282426911727,0
2024-12-12 02:37:27.150004,clear,dry,intersection,Thursday,2,2,35,426,4.2138773845327915,0
2024-05-01 18:10:45.150004,clear,dry,residential,Wednesday,18,9,40,7042,3.1873097638413324,0
2023-11-15 07:54:52.150004,clear,wet,residential,Wednesday,7,9,30,5750,16.069884395133926,0
2022-05-15 19:36:21.150004,clear,dry,highway,Sunday,19,8,70,4740,38.38860809649242,0
2024-07-08 08:11:39.150004,clear,dry,rural,Monday,8,7,25,2844,36.02614888030426,0
2022-04-28 08:49:31.150004,rain,wet,intersection,Thursday,8,9,40,1897,7.98192408779909,1
2022-06-04 06:17:29.150004,snow,snowy,intersection,Saturday,6,2,45,516,28.991475309152207,1
2024-06-09 06:33:20.150004,clear,wet,intersection,Sunday,6,1,25,7687,36.06588820457287,0
2024-06-09 01:47:04.150004,clear,icy,intersection,Sunday,1,1,35,1101,3.046323285880252,1
2022-12-06 02:13:03.150004,clear,dry,intersection,Tuesday,2,3,65,8870,31.51478248014699,1
2024-06-02 22:28:28.150004,clear,wet,rural,Sunday,22,4,45,8130,3.394781345458828,0
2023-11-04 06:26:32.150004,rain,wet,intersection,Saturday,6,9,25,1828,7.164106294360533,0
2024-01-27 14:09:27.150004,rain,icy,highway,Saturday,14,3,70,1886,-0.05896545746229265,1
2023-01-04 20:49:26.150004,clear,dry,highway,Wednesday,20,2,70,8108,15.353989953635676,0
2024-07-22 17:51:15.150004,clear,dry,rural,Monday,17,8,45,6518,32.16554471306206,0
2022-04-29 08:00:10.150004,clear,dry,rural,Friday,8,7,35,4024,16.402606871775614,0
2023-02-13 23:32:29.150004,rain,wet,residential,Monday,23,6,70,1793,-3.827999515345123,1
2023-04-28 21:02:59.150004,fog,dry,rural,Friday,21,2,70,245,2.5887966113585,0
2023-08-31 22:33:03.150004,clear,dry,residential,Thursday,22,7,40,7878,18.143093364066946,0
2025-04-15 05:38:48.150004,clear,dry,rural,Tuesday,5,3,65,4891,19.15937277852801,0
2024-07-12 02:33:51.150004,snow,snowy,residential,Friday,2,1,45,424,18.84529517724349,1
2023-01-31 18:28:20.150004,snow,dry,intersection,Tuesday,18,9,40,581,-6.149825374689202,1
2022-07-28 06:24:21.150004,clear,wet,highway,Thursday,6,7,65,3971,27.68479463173771,0
2024-03-20 07:11:58.150004,clear,dry,residential,Wednesday,7,7,35,3474,35.47140994945033,0
2024-05-19 20:02:41.150004,clear,wet,highway,Sunday,20,8,65,6775,15.525947386494995,1
2025-01-04 17:21:18.150004,clear,dry,intersection,Saturday,17,8,35,9567,25.941464338593143,0
2025-03-22 17:49:09.150004,clear,dry,highway,Saturday,17,7,70,1221,35.70077460182756,0
2024-12-24 08:52:16.150004,clear,dry,rural,Tuesday,8,7,45,3819,22.131137747400793,0
2025-01-26 12:06:30.150004,clear,dry,intersection,Sunday,12,6,45,3681,23.716286221552558,0
2023-03-24 20:19:05.150004,clear,dry,residential,Friday,20,9,35,2360,26.07022066919773,0
2022-04-22 00:56:45.150004,rain,wet,residential,Friday,0,2,45,407,3.025122572703257,1
2022-12-26 13:18:47.150004,clear,dry,rural,Monday,13,10,70,3436,19.133893735841372,0
2023-07-27 08:59:52.150004,clear,wet,rural,Thursday,8,9,45,3117,32.108755727222814,0
2023-12-04 23:14:04.150004,clear,dry,residential,Monday,23,10,45,2389,4.8081365130375335,0
2023-12-25 17:34:08.150004,clear,dry,highway,Monday,17,10,55,733,34.85852497984301,0
2024-02-09 14:58:09.150004,fog,dry,intersection,Friday,14,6,45,473,21.0190974882816,1
2023-04-16 18:40:13.150004,clear,dry,highway,Sunday,18,8,25,1104,11.158742571652812,0
2023-05-06 20:45:29.150004,clear,dry,residential,Saturday,20,10,35,7261,21.15914807001465,0
2023-04-04 21:13:10.150004,rain,wet,rural,Tuesday,21,7,35,1526,10.092995284453817,0
2022-05-25 22:52:59.150004,clear,dry,residential,Wednesday,22,1,30,4064,31.90178009240873,0
2024-07-05 03:11:17.150004,snow,icy,intersection,Friday,3,1,40,398,14.115929003379854,1
2023-09-18 15:10:47.150004,clear,dry,highway,Monday,15,4,30,398,35.06066798771683,0
2023-08-17 20:51:56.150004,clear,wet,highway,Thursday,20,2,45,1072,15.490404042391322,0
2024-03-09 14:38:34.150004,clear,dry,intersection,Saturday,14,3,45,8691,23.01841948186936,0
2025-02-15 09:57:44.150004,clear,dry,intersection,Saturday,9,8,70,553,39.887221050342525,0
2022-06-28 23:35:17.150004,rain,wet,intersection,Tuesday,23,7,70,1156,-2.651707949572942,1
2024-06-18 00:49:20.150004,rain,wet,residential,Tuesday,0,2,65,625,26.836457436670287,1
2022-05-29 14:46:11.150004,clear,dry,intersection,Sunday,14,2,25,2558,-3.056388604203322,0
2024-10-16 03:55:03.150004,clear,dry,intersection,Wednesday,3,1,25,8871,31.943318288219814,0
2023-06-12 02:13:54.150004,rain,wet,rural,Monday,2,1,25,1285,19.82266905810058,1
2022-06-05 13:02:29.150004,snow,dry,highway,Sunday,13,10,25,294,36.90797803032296,1
2022-08-29 04:51:26.150004,clear,dry,intersection,Monday,4,2,25,1318,33.29783009724342,1
2024-08-11 02:46:43.150004,clear,icy,intersection,Sunday,2,1,25,1226,-6.256398126558828,1
2023-07-06 10:15:47.150004,clear,wet,intersection,Thursday,10,4,25,1682,-3.1348729160569544,0
2022-04-26 03:15:38.150004,snow,icy,intersection,Tuesday,3,3,25,666,20.05854643034126,1
2022-12-14 01:03:04.150004,clear,dry,intersection,Wednesday,1,3,65,164,15.915731997103741,1
2022-04-28 21:54:03.150004,clear,dry,highway,Thursday,21,7,55,8994,-1.571743469327771,0
2025-02-25 14:39:53.150004,rain,dry,intersection,Tuesday,14,10,25,1586,-3.53203858641751,1
2024-09-26 11:07:03.150004,clear,dry,highway,Thursday,11,6,35,2450,18.199539172080655,0
2022-04-22 23:12:15.150004,clear,dry,rural,Friday,23,1,25,6818,-7.553922601250026,0
2022-10-30 01:30:41.150004,clear,dry,highway,Sunday,1,3,40,2638,33.68676514767195,1
2024-02-05 12:32:26.150004,clear,dry,rural,Monday,12,6,25,371,30.354145990131023,0
2024-08-27 01:42:01.150004,clear,snowy,highway,Tuesday,1,3,55,7676,29.268498585554468,1
2024-07-24 19:31:34.150004,clear,dry,highway,Wednesday,19,3,65,883,-9.200142647962947,0
2024-11-23 15:16:16.150004,clear,icy,residential,Saturday,15,10,70,8453,-7.6179528293631025,0
2022-05-29 15:43:21.150004,clear,icy,intersection,Sunday,15,3,70,9498,17.49195605753643,1
2024-09-26 04:02:55.150004,rain,wet,intersection,Thursday,4,2,45,1784,39.721284444708886,1
2023-10-30 00:47:50.150004,rain,wet,residential,Monday,0,2,55,817,7.115810048567585,1
2024-02-09 11:21:52.150004,clear,dry,highway,Friday,11,8,55,1397,7.218740820267197,0
2024-07-13 08:58:04.150004,clear,dry,residential,Saturday,8,10,45,3214,-3.286101656900833,0
2022-10-09 16:10:27.150004,clear,dry,rural,Sunday,16,8,25,6863,23.716790186975068,0
2023-12-15 10:20:25.150004,clear,dry,highway,Friday,10,7,65,960,22.333834449700284,1
2022-08-13 23:11:08.150004,clear,dry,highway,Saturday,23,10,65,7216,-4.933879181042046,0
2023-05-11 20:53:18.150004,rain,wet,highway,Thursday,20,7,25,1144,13.370614353417558,1
2024-04-01 08:13:06.150004,clear,dry,rural,Monday,8,7,45,453,23.353745441098717,0
2024-04-19 04:42:06.150004,clear,dry,residential,Friday,4,2,40,1740,14.675806816096351,1
2022-05-07 01:40:24.150004,clear,dry,rural,Saturday,1,2,30,3535,23.71817909323778,1
2023-08-01 00:46:02.150004,rain,dry,intersection,Tuesday,0,1,35,1301,30.813519871574485,1
2023-11-19 23:22:47.150004,clear,dry,residential,Sunday,23,1,45,4338,24.29077165608838,0
2023-10-03 17:55:35.150004,rain,wet,intersection,Tuesday,17,7,25,1086,20.805711791526193,1
2024-06-28 01:11:41.150004,clear,dry,intersection,Friday,1,1,35,8166,32.67951284722466,0
2024-11-20 07:45:34.150004,snow,snowy,rural,Wednesday,7,9,70,383,35.029428393489404,1
2023-01-11 10:59:49.150004,snow,icy,intersection,Wednesday,10,3,70,156,9.444321858790207,1
2024-08-16 22:06:33.150004,clear,dry,rural,Friday,22,9,25,6509,-1.3375056138057033,0
2022-11-05 20:42:27.150004,clear,dry,intersection,Saturday,20,5,30,7136,30.893020200402532,0
2024-02-10 04:29:39.150004,clear,dry,residential,Saturday,4,2,30,1994,0.6876553649741588,0
2022-12-07 13:24:16.150004,clear,wet,intersection,Wednesday,13,8,45,3621,36.44753348745429,0
2022-08-21 19:32:13.150004,rain,wet,highway,Sunday,19,2,35,880,-8.856102738904827,1
2024-08-06 12:28:42.150004,rain,wet,intersection,Tuesday,12,1,55,575,36.063559130965174,1
2024-07-30 09:56:35.150004,rain,dry,highway,Tuesday,9,8,65,575,19.459149630603136,0
2023-11-16 18:00:47.150004,rain,wet,highway,Thursday,18,8,65,1942,28.737105825644072,1
2023-08-31 14:18:06.150004,clear,dry,residential,Thursday,14,6,35,5377,9.924629353220226,0
2023-11-18 11:21:33.150004,clear,dry,intersection,Saturday,11,2,70,805,39.585814595444006,1
2024-03-15 11:11:55.150004,rain,wet,intersection,Friday,11,3,55,971,1.3775713783145207,1
2023-10-10 08:42:53.150004,clear,dry,intersection,Tuesday,8,10,70,546,3.2171831319087385,1
2024-05-16 15:08:19.150004,rain,dry,highway,Thursday,15,3,30,987,-7.428377798126354,1
2022-05-29 14:01:55.150004,clear,wet,residential,Sunday,14,2,25,1648,37.02366815307191,0
2022-09-19 17:49:07.150004,clear,dry,rural,Monday,17,10,65,4177,12.801465179933807,0
2022-06-07 12:44:41.150004,fog,wet,intersection,Tuesday,12,6,55,422,23.742620735967463,1
2024-01-10 03:19:54.150004,clear,dry,highway,Wednesday,3,1,55,5601,24.372036373142038,0
2023-05-25 20:32:17.150004,fog,wet,residential,Thursday,20,4,45,394,33.72510461413388,1
2022-08-16 07:28:30.150004,fog,dry,intersection,Tuesday,7,10,40,212,23.246262532320465,1
2023-03-15 02:56:29.150004,rain,wet,highway,Wednesday,2,2,30,443,18.10105911520936,1
2023-05-22 22:30:09.150004,rain,wet,highway,Monday,22,6,55,961,25.515926209552177,1
2023-02-28 13:35:37.150004,clear,dry,intersection,Tuesday,13,3,70,215,27.548539950156325,0
2024-08-29 18:07:12.150004,snow,icy,intersection,Thursday,18,9,70,920,-0.703602687575902,1
